               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  85,            0.038201,            0.025886,            0.010266,             0.80146,             0.83612,             0.84246,             0.57056,            0.026366,            0.015539,            0.014529,            0.007228,            0.007228,            0.007228
                  86,            0.039047,            0.026475,            0.010083,             0.77639,             0.81992,             0.82969,             0.55901,            0.026954,            0.015511,            0.013947,            0.007195,            0.007195,            0.007195
                  87,            0.037713,            0.025713,            0.010042,             0.78468,             0.82728,             0.83762,             0.56236,            0.027121,            0.015388,            0.013912,            0.007162,            0.007162,            0.007162
                  88,            0.038349,            0.025196,             0.00978,             0.80724,             0.83259,             0.84295,             0.56616,            0.027189,            0.015537,            0.015562,            0.007129,            0.007129,            0.007129
                  89,             0.03804,            0.026868,            0.010126,             0.77869,             0.84391,             0.83399,              0.5654,            0.026571,            0.015517,            0.014904,            0.007096,            0.007096,            0.007096
                  90,            0.038707,            0.025775,            0.010454,             0.77814,             0.82103,             0.84325,             0.56399,            0.026896,            0.015588,            0.014403,            0.007063,            0.007063,            0.007063
                  91,            0.038233,            0.025514,            0.010212,             0.78782,             0.84735,              0.8452,              0.5689,            0.026986,            0.015509,            0.015115,             0.00703,             0.00703,             0.00703
                  92,            0.038236,            0.025723,           0.0099457,             0.77536,             0.83074,             0.83398,             0.56094,            0.027295,              0.0154,            0.015097,            0.006997,            0.006997,            0.006997
                  93,            0.038019,              0.0253,           0.0093351,             0.78001,             0.83029,             0.84061,              0.5704,            0.026593,            0.015401,             0.01522,            0.006964,            0.006964,            0.006964
                  94,            0.038159,             0.02609,           0.0098096,             0.79164,             0.84757,             0.84908,               0.565,            0.027245,            0.015558,            0.013995,            0.006931,            0.006931,            0.006931
                  95,            0.038693,            0.026748,           0.0099018,             0.78198,             0.83976,             0.83785,             0.56852,             0.02693,            0.015656,            0.014253,            0.006898,            0.006898,            0.006898
                  96,            0.038677,            0.026242,           0.0094365,             0.79028,             0.84539,             0.84421,             0.56837,            0.027179,            0.015577,            0.014551,            0.006865,            0.006865,            0.006865
                  97,             0.03758,            0.025822,           0.0097856,             0.80316,             0.84232,             0.84844,             0.58225,            0.027123,            0.015484,            0.014127,            0.006832,            0.006832,            0.006832
                  98,            0.038095,            0.026113,           0.0096235,             0.76933,             0.84361,                0.84,             0.57495,            0.027084,            0.015559,            0.016205,            0.006799,            0.006799,            0.006799
                  99,            0.037179,            0.024948,           0.0096464,             0.79553,             0.83477,             0.84422,             0.57726,            0.026912,            0.015335,            0.014381,            0.006766,            0.006766,            0.006766
                 100,            0.037828,            0.026335,           0.0094605,             0.80562,             0.83203,             0.84675,             0.57357,            0.027346,            0.015395,             0.01459,            0.006733,            0.006733,            0.006733
                 101,            0.037856,            0.025998,           0.0092836,             0.78298,             0.85296,             0.84401,             0.57023,            0.027293,            0.015544,            0.014169,              0.0067,              0.0067,              0.0067
                 102,            0.037944,            0.026556,           0.0092174,             0.76478,             0.84677,             0.84186,             0.57499,             0.02698,            0.015345,            0.013082,            0.006667,            0.006667,            0.006667
                 103,            0.037658,            0.025786,           0.0095479,             0.78197,             0.82184,             0.84091,             0.56312,            0.027405,            0.015617,            0.015146,            0.006634,            0.006634,            0.006634
                 104,            0.038037,            0.025194,           0.0094506,             0.80158,             0.84796,             0.85409,             0.58212,            0.026905,            0.015453,            0.014273,            0.006601,            0.006601,            0.006601
                 105,             0.03747,            0.024955,           0.0091775,             0.78955,             0.83089,              0.8483,             0.57625,            0.027032,            0.015426,            0.015571,            0.006568,            0.006568,            0.006568
                 106,            0.037735,            0.026744,           0.0092959,             0.80421,             0.83311,             0.84583,             0.56915,            0.026786,            0.015528,            0.014392,            0.006535,            0.006535,            0.006535
                 107,            0.037499,            0.026665,           0.0091887,             0.79393,             0.84513,             0.84682,             0.57896,            0.026857,            0.015332,            0.014588,            0.006502,            0.006502,            0.006502
                 108,            0.038443,            0.026092,           0.0088103,             0.80788,             0.83317,             0.85118,             0.57922,            0.027092,            0.015419,            0.013523,            0.006469,            0.006469,            0.006469
                 109,            0.037834,             0.02514,           0.0092862,             0.80271,             0.85989,             0.86048,             0.58769,            0.027079,            0.015517,            0.014466,            0.006436,            0.006436,            0.006436
                 110,            0.038183,            0.025493,           0.0093066,             0.80139,             0.83685,             0.84562,             0.58133,            0.026895,            0.015444,            0.013942,            0.006403,            0.006403,            0.006403
                 111,            0.037427,            0.026328,            0.009352,             0.79736,             0.83297,             0.84417,             0.57709,            0.026573,             0.01549,            0.014999,             0.00637,             0.00637,             0.00637
                 112,            0.037479,            0.026736,           0.0088867,              0.7978,             0.84171,             0.84913,             0.58748,            0.026316,            0.015383,            0.013412,            0.006337,            0.006337,            0.006337
                 113,            0.037462,            0.025683,           0.0092753,              0.7835,             0.84738,             0.84536,             0.58028,            0.026394,            0.015401,            0.013793,            0.006304,            0.006304,            0.006304
                 114,            0.037317,            0.025869,           0.0088194,             0.79739,             0.85174,             0.84363,              0.5859,            0.026315,            0.015343,            0.013476,            0.006271,            0.006271,            0.006271
                 115,            0.036898,            0.025374,           0.0088113,              0.7877,             0.84393,             0.84365,             0.57938,              0.0259,            0.015244,            0.013009,            0.006238,            0.006238,            0.006238
                 116,             0.03747,            0.025579,           0.0090339,             0.79994,             0.85959,             0.85689,             0.58536,            0.027027,            0.015362,            0.013862,            0.006205,            0.006205,            0.006205
                 117,            0.036727,            0.025091,            0.008408,                 0.8,             0.84037,              0.8525,             0.58199,            0.026642,            0.015414,            0.015849,            0.006172,            0.006172,            0.006172
                 118,            0.036928,            0.025034,           0.0088422,             0.79142,             0.83474,             0.84669,             0.58888,            0.025853,            0.015365,            0.013807,            0.006139,            0.006139,            0.006139
                 119,            0.037192,            0.025551,           0.0089549,              0.7994,             0.85402,             0.85701,             0.58539,            0.026579,            0.015259,            0.013556,            0.006106,            0.006106,            0.006106
                 120,               0.037,            0.025541,           0.0087279,             0.80936,             0.84947,              0.8538,             0.58919,            0.026413,            0.015243,            0.012533,            0.006073,            0.006073,            0.006073
                 121,            0.036862,            0.025287,           0.0081258,             0.80103,             0.84428,             0.84963,             0.58486,            0.026454,            0.015341,            0.012903,             0.00604,             0.00604,             0.00604
                 122,            0.037089,            0.025343,           0.0083801,             0.79669,             0.85665,             0.84473,             0.58111,            0.026371,            0.015349,            0.013809,            0.006007,            0.006007,            0.006007
                 123,            0.036875,            0.026155,           0.0082989,             0.80272,             0.86283,             0.85411,             0.58354,            0.026639,            0.015322,            0.012884,            0.005974,            0.005974,            0.005974
                 124,            0.036623,            0.025004,           0.0086915,             0.79219,             0.84087,             0.84434,              0.5832,            0.026866,            0.015426,            0.013325,            0.005941,            0.005941,            0.005941
                 125,            0.037078,            0.024997,           0.0087262,             0.79892,             0.85553,             0.84793,             0.58446,             0.02579,            0.015359,            0.014089,            0.005908,            0.005908,            0.005908
                 126,            0.037408,            0.026664,           0.0080553,             0.80542,             0.84329,             0.85271,             0.58299,            0.026724,            0.015395,            0.012399,            0.005875,            0.005875,            0.005875
                 127,            0.036309,            0.024903,           0.0087696,             0.79167,             0.84172,             0.85363,             0.58628,             0.02639,             0.01531,            0.013739,            0.005842,            0.005842,            0.005842
                 128,            0.036317,            0.024924,           0.0086114,             0.80589,             0.83214,             0.83968,             0.58073,            0.026892,            0.015498,            0.012807,            0.005809,            0.005809,            0.005809
                 129,            0.037494,            0.025478,           0.0083066,             0.80642,             0.84917,             0.85101,              0.5882,            0.026709,            0.015312,            0.011939,            0.005776,            0.005776,            0.005776
                 130,            0.036363,            0.024329,           0.0088206,             0.80289,             0.83746,               0.845,               0.586,             0.02656,            0.015331,             0.01289,            0.005743,            0.005743,            0.005743
                 131,            0.036777,            0.025171,           0.0085274,             0.80877,             0.83959,             0.85186,             0.58791,            0.026902,            0.015433,            0.011246,             0.00571,             0.00571,             0.00571
                 132,            0.036649,            0.025822,           0.0082908,              0.8269,              0.8446,             0.86406,             0.59919,            0.026345,            0.015404,            0.011849,            0.005677,            0.005677,            0.005677
                 133,            0.036544,            0.025544,           0.0086008,             0.79257,             0.85672,             0.85207,             0.59273,            0.026209,            0.015319,              0.0135,            0.005644,            0.005644,            0.005644
                 134,             0.03705,            0.024814,           0.0082288,             0.81654,              0.8404,             0.85687,             0.59023,             0.02651,            0.015256,            0.012611,            0.005611,            0.005611,            0.005611
                 135,            0.036554,            0.025763,           0.0083969,             0.81901,             0.84766,             0.85834,             0.59658,            0.026373,            0.015291,            0.012331,            0.005578,            0.005578,            0.005578
                 136,            0.036611,            0.024873,           0.0087369,             0.79781,             0.84857,             0.85142,             0.58769,            0.026535,            0.015254,            0.013987,            0.005545,            0.005545,            0.005545
                 137,            0.036046,            0.025555,           0.0081701,             0.79133,             0.85357,             0.84614,             0.59306,            0.025913,            0.015233,            0.013869,            0.005512,            0.005512,            0.005512
                 138,            0.037127,            0.025337,           0.0077411,             0.80043,             0.86784,              0.8565,             0.59693,            0.025989,             0.01527,            0.013162,            0.005479,            0.005479,            0.005479
                 139,            0.035933,            0.024666,           0.0083267,             0.78926,             0.86444,             0.85872,             0.59578,            0.026526,            0.015216,             0.01182,            0.005446,            0.005446,            0.005446
                 140,            0.035543,            0.023858,           0.0082393,             0.79167,             0.86265,             0.84978,             0.59294,            0.025947,            0.015314,            0.012791,            0.005413,            0.005413,            0.005413
                 141,            0.036235,            0.025171,           0.0080472,              0.8106,             0.84742,             0.85217,             0.59077,            0.026153,            0.015348,            0.013769,             0.00538,             0.00538,             0.00538
                 142,            0.036033,            0.025661,           0.0076783,             0.80107,             0.87177,             0.85639,             0.59497,            0.026391,            0.015139,            0.012936,            0.005347,            0.005347,            0.005347
