               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  79,            0.041037,            0.027042,            0.011288,             0.77555,             0.83603,               0.838,             0.53608,            0.029482,            0.015978,            0.014491,            0.007426,            0.007426,            0.007426
                  80,            0.040613,            0.026885,            0.011166,             0.77809,             0.83431,             0.82198,             0.53028,            0.029362,            0.015975,            0.015554,            0.007393,            0.007393,            0.007393
                  81,            0.040287,            0.026666,            0.011526,             0.77501,             0.83449,             0.82846,             0.53966,            0.029777,            0.015943,            0.014897,             0.00736,             0.00736,             0.00736
                  82,            0.040517,            0.027398,             0.01181,             0.78188,             0.82515,             0.83393,             0.52883,            0.029585,            0.016068,            0.014763,            0.007327,            0.007327,            0.007327
                  83,            0.041005,             0.02648,            0.011327,             0.78673,             0.84582,             0.83647,             0.53627,            0.029456,            0.015905,            0.014755,            0.007294,            0.007294,            0.007294
                  84,            0.040749,            0.026873,             0.01111,             0.78063,             0.82138,             0.83126,              0.5342,            0.030293,            0.015894,             0.01465,            0.007261,            0.007261,            0.007261
                  85,            0.039954,            0.026741,            0.011115,             0.78049,             0.85429,             0.83447,             0.54146,            0.029375,            0.015959,            0.014817,            0.007228,            0.007228,            0.007228
                  86,            0.040566,            0.027267,            0.011194,             0.77563,             0.83072,             0.82143,             0.52714,            0.029039,            0.015986,            0.015538,            0.007195,            0.007195,            0.007195
                  87,            0.039474,            0.026513,            0.010668,             0.78586,             0.85011,             0.84144,             0.54901,            0.029169,            0.015894,            0.014156,            0.007162,            0.007162,            0.007162
                  88,            0.040119,            0.026029,            0.010765,             0.79526,             0.82371,             0.83297,             0.54021,            0.029667,            0.016089,              0.0151,            0.007129,            0.007129,            0.007129
                  89,            0.039583,             0.02756,            0.010752,              0.7969,             0.83368,             0.84021,             0.55088,             0.02954,            0.015853,            0.013723,            0.007096,            0.007096,            0.007096
