               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 147,            0.036839,            0.024474,           0.0080184,              0.8211,             0.85631,             0.85766,             0.58594,            0.026912,            0.015357,            0.011334,            0.005182,            0.005182,            0.005182
                 148,            0.036413,            0.025556,           0.0077252,             0.80633,             0.84937,             0.85331,             0.58821,            0.027265,            0.015398,            0.012642,            0.005149,            0.005149,            0.005149
                 149,             0.03583,            0.023926,           0.0077083,             0.80835,             0.85463,              0.8548,             0.58849,            0.027258,            0.015335,            0.013834,            0.005116,            0.005116,            0.005116
                 150,            0.037241,            0.025119,           0.0082833,             0.80587,              0.8594,             0.85778,             0.59186,            0.026778,            0.015326,            0.012039,            0.005083,            0.005083,            0.005083
                 151,            0.036484,            0.025295,           0.0079921,             0.81286,             0.87169,             0.85953,             0.59154,            0.026797,            0.015357,            0.011635,             0.00505,             0.00505,             0.00505
                 152,             0.03583,            0.024683,           0.0078671,             0.81192,             0.86891,             0.85898,             0.58953,            0.026545,            0.015349,             0.01213,            0.005017,            0.005017,            0.005017
                 153,            0.036295,            0.024566,           0.0079078,             0.81573,             0.86615,              0.8603,             0.59355,            0.026742,            0.015401,            0.011155,            0.004984,            0.004984,            0.004984
                 154,            0.035797,            0.025394,           0.0077676,             0.79527,             0.86686,             0.86001,             0.59579,            0.026378,            0.015283,            0.011734,            0.004951,            0.004951,            0.004951
                 155,            0.036563,            0.025509,           0.0074858,             0.80795,             0.86584,             0.86196,              0.5907,            0.026828,            0.015246,            0.012013,            0.004918,            0.004918,            0.004918
                 156,            0.035579,            0.024755,           0.0077222,             0.80426,              0.8649,             0.85457,             0.59091,            0.026382,            0.015232,            0.011681,            0.004885,            0.004885,            0.004885
                 157,            0.035823,            0.024944,           0.0075986,             0.81596,             0.86946,              0.8614,             0.59279,             0.02657,            0.015293,            0.012475,            0.004852,            0.004852,            0.004852
                 158,            0.036118,            0.025609,           0.0074658,             0.82299,              0.8671,             0.86474,             0.59548,            0.026649,            0.015339,            0.012768,            0.004819,            0.004819,            0.004819
                 159,            0.036581,            0.024778,           0.0075828,             0.81422,             0.86856,             0.86526,             0.59165,            0.026528,            0.015346,            0.011565,            0.004786,            0.004786,            0.004786
                 160,            0.035274,            0.024682,           0.0075251,             0.81892,              0.8651,             0.86031,             0.59198,            0.026836,            0.015376,            0.011275,            0.004753,            0.004753,            0.004753
                 161,            0.035611,            0.024457,           0.0077404,              0.8145,             0.85941,             0.86156,             0.59568,            0.026756,            0.015394,            0.012016,             0.00472,             0.00472,             0.00472
