               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 151,            0.047232,            0.066442,            0.040856,              0.7087,             0.78953,             0.79022,             0.52633,            0.030454,            0.017514,            0.020927,             0.00505,             0.00505,             0.00505
                 152,            0.047145,             0.06534,             0.04094,             0.71542,             0.78312,             0.79108,              0.5262,            0.030467,            0.017518,            0.020837,            0.005017,            0.005017,            0.005017
                 153,            0.047101,            0.065285,            0.040785,              0.7093,             0.78878,             0.79235,              0.5279,            0.030417,            0.017514,            0.020756,            0.004984,            0.004984,            0.004984
                 154,             0.04671,            0.065134,            0.040357,             0.71531,             0.78502,             0.79369,             0.52824,            0.030405,            0.017506,            0.020647,            0.004951,            0.004951,            0.004951
                 155,            0.046848,            0.065069,            0.041041,             0.71525,             0.79321,             0.79463,             0.52941,            0.030421,            0.017508,            0.020595,            0.004918,            0.004918,            0.004918
                 156,            0.046917,            0.065158,            0.040612,              0.7204,             0.78404,             0.79446,              0.5289,            0.030418,            0.017509,             0.02043,            0.004885,            0.004885,            0.004885
                 157,            0.047089,            0.066889,            0.040668,             0.72359,             0.77969,             0.79501,             0.52963,            0.030392,            0.017512,            0.020313,            0.004852,            0.004852,            0.004852
                 158,            0.046671,            0.065298,            0.039963,             0.72807,             0.77477,             0.79652,             0.53095,            0.030346,            0.017492,            0.020196,            0.004819,            0.004819,            0.004819
                 159,            0.046747,            0.065314,            0.040056,             0.72562,             0.78044,             0.79691,             0.53112,            0.030352,            0.017487,            0.020125,            0.004786,            0.004786,            0.004786
                 160,             0.04673,            0.066484,            0.040199,              0.7231,             0.78735,             0.79715,             0.53104,            0.030349,            0.017477,            0.020196,            0.004753,            0.004753,            0.004753
                 161,            0.046456,             0.06529,             0.04012,             0.72616,             0.78441,             0.79807,             0.53162,            0.030358,            0.017479,            0.020241,             0.00472,             0.00472,             0.00472
                 162,            0.046979,            0.066595,            0.040355,             0.72604,             0.78815,             0.79823,             0.53144,            0.030327,            0.017476,            0.020318,            0.004687,            0.004687,            0.004687
